"subject_no" "activity" "variable" "average"
"7654" 24 "LAYING" "tBodyGyrostd()Y" -0.960299550972222
"7655" 24 "LAYING" "tBodyGyrostd()Z" -0.98170136125
"7656" 24 "LAYING" "tGravityAccMagmean()" -0.9718540425
"7657" 24 "LAYING" "tGravityAccMagstd()" -0.969354834166667
"7658" 24 "LAYING" "tGravityAccmean()X" -0.359292534027778
"7659" 24 "LAYING" "tGravityAccmean()Y" 0.738430699305556
"7660" 24 "LAYING" "tGravityAccmean()Z" 0.683839909722222
"7661" 24 "LAYING" "tGravityAccstd()X" -0.960412164305556
"7662" 24 "LAYING" "tGravityAccstd()Y" -0.993454358055556
"7663" 24 "LAYING" "tGravityAccstd()Z" -0.979239668194444
"7664" 24 "SITTING" "fBodyAccJerkmean()X" -0.988857403235294
"7665" 24 "SITTING" "fBodyAccJerkmean()Y" -0.979228238382353
"7666" 24 "SITTING" "fBodyAccJerkmean()Z" -0.981971300147059
"7667" 24 "SITTING" "fBodyAccJerkmeanFreq()X" 0.187752123742647
"7668" 24 "SITTING" "fBodyAccJerkmeanFreq()Y" -0.0884463992352941
"7669" 24 "SITTING" "fBodyAccJerkmeanFreq()Z" -0.00446178350882353
"7670" 24 "SITTING" "fBodyAccJerkstd()X" -0.9892888075
"7671" 24 "SITTING" "fBodyAccJerkstd()Y" -0.981550132794118
"7672" 24 "SITTING" "fBodyAccJerkstd()Z" -0.986008449264706
"7673" 24 "SITTING" "fBodyAccMagmean()" -0.968905031470588
"7674" 24 "SITTING" "fBodyAccMagmeanFreq()" 0.0943831689514706
"7675" 24 "SITTING" "fBodyAccMagstd()" -0.965852262058824
"7676" 24 "SITTING" "fBodyAccmean()X" -0.989529506764706
"7677" 24 "SITTING" "fBodyAccmean()Y" -0.962773200147059
"7678" 24 "SITTING" "fBodyAccmean()Z" -0.966991781176471
"7679" 24 "SITTING" "fBodyAccmeanFreq()X" -0.0165992981941176
"7680" 24 "SITTING" "fBodyAccmeanFreq()Y" 0.00154835032647059
"7681" 24 "SITTING" "fBodyAccmeanFreq()Z" 0.0972629587797059
"7682" 24 "SITTING" "fBodyAccstd()X" -0.991100005441176
"7683" 24 "SITTING" "fBodyAccstd()Y" -0.954998005147059
"7684" 24 "SITTING" "fBodyAccstd()Z" -0.954402697794118
"7685" 24 "SITTING" "fBodyBodyAccJerkMagmean()" -0.984469962941177
"7686" 24 "SITTING" "fBodyBodyAccJerkMagmeanFreq()" 0.353544370380882
"7687" 24 "SITTING" "fBodyBodyAccJerkMagstd()" -0.98561372
"7688" 24 "SITTING" "fBodyBodyGyroJerkMagmean()" -0.990854751176471
"7689" 24 "SITTING" "fBodyBodyGyroJerkMagmeanFreq()" 0.212296511463971
"7690" 24 "SITTING" "fBodyBodyGyroJerkMagstd()" -0.990933058235294
"7691" 24 "SITTING" "fBodyBodyGyroMagmean()" -0.977973720735294
"7692" 24 "SITTING" "fBodyBodyGyroMagmeanFreq()" -0.103804539543971
"7693" 24 "SITTING" "fBodyBodyGyroMagstd()" -0.969105899117647
"7694" 24 "SITTING" "fBodyGyromean()X" -0.985676523823529
"7695" 24 "SITTING" "fBodyGyromean()Y" -0.981200181176471
"7696" 24 "SITTING" "fBodyGyromean()Z" -0.974686891029412
"7697" 24 "SITTING" "fBodyGyromeanFreq()X" 0.0410327203470588
"7698" 24 "SITTING" "fBodyGyromeanFreq()Y" -0.281538204205882
"7699" 24 "SITTING" "fBodyGyromeanFreq()Z" -0.0466430854957353
"7700" 24 "SITTING" "fBodyGyrostd()X" -0.988891551764706
"7701" 24 "SITTING" "fBodyGyrostd()Y" -0.976252427794118
"7702" 24 "SITTING" "fBodyGyrostd()Z" -0.972851787647059
"7703" 24 "SITTING" "tBodyAccJerkMagmean()" -0.985555822352941
"7704" 24 "SITTING" "tBodyAccJerkMagstd()" -0.985418456176471
"7705" 24 "SITTING" "tBodyAccJerkmean()X" 0.0763318528529412
"7706" 24 "SITTING" "tBodyAccJerkmean()Y" 0.00476702575745588
"7707" 24 "SITTING" "tBodyAccJerkmean()Z" -0.00113300171426471
"7708" 24 "SITTING" "tBodyAccJerkstd()X" -0.988564382205882
"7709" 24 "SITTING" "tBodyAccJerkstd()Y" -0.979573678088235
"7710" 24 "SITTING" "tBodyAccJerkstd()Z" -0.984662946764706
"7711" 24 "SITTING" "tBodyAccMagmean()" -0.968979156470588
"7712" 24 "SITTING" "tBodyAccMagstd()" -0.963779683235294
"7713" 24 "SITTING" "tBodyAccmean()X" 0.273475690147059
"7714" 24 "SITTING" "tBodyAccmean()Y" -0.0131255097938235
"7715" 24 "SITTING" "tBodyAccmean()Z" -0.103041061426471
"7716" 24 "SITTING" "tBodyAccstd()X" -0.990593766617647
"7717" 24 "SITTING" "tBodyAccstd()Y" -0.956255962058824
"7718" 24 "SITTING" "tBodyAccstd()Z" -0.957056111470588
"7719" 24 "SITTING" "tBodyGyroJerkMagmean()" -0.991306424705882
"7720" 24 "SITTING" "tBodyGyroJerkMagstd()" -0.990724530735294
"7721" 24 "SITTING" "tBodyGyroJerkmean()X" -0.0951782658382353
"7722" 24 "SITTING" "tBodyGyroJerkmean()Y" -0.040616936
"7723" 24 "SITTING" "tBodyGyroJerkmean()Z" -0.051596655125
"7724" 24 "SITTING" "tBodyGyroJerkstd()X" -0.991442007794118
"7725" 24 "SITTING" "tBodyGyroJerkstd()Y" -0.989780810588235
"7726" 24 "SITTING" "tBodyGyroJerkstd()Z" -0.989850160294118
"7727" 24 "SITTING" "tBodyGyroMagmean()" -0.964633252352941
"7728" 24 "SITTING" "tBodyGyroMagstd()" -0.969257162647059
"7729" 24 "SITTING" "tBodyGyromean()X" -0.0356229619955882
"7730" 24 "SITTING" "tBodyGyromean()Y" -0.0750132697044118
"7731" 24 "SITTING" "tBodyGyromean()Z" 0.0800440230882353
"7732" 24 "SITTING" "tBodyGyrostd()X" -0.988111648676471
"7733" 24 "SITTING" "tBodyGyrostd()Y" -0.977954005147059
"7734" 24 "SITTING" "tBodyGyrostd()Z" -0.971277654117647
"7735" 24 "SITTING" "tGravityAccMagmean()" -0.968979156470588
"7736" 24 "SITTING" "tGravityAccMagstd()" -0.963779683235294
"7737" 24 "SITTING" "tGravityAccmean()X" 0.919637604411765
"7738" 24 "SITTING" "tGravityAccmean()Y" 0.182254651955882
"7739" 24 "SITTING" "tGravityAccmean()Z" 0.109559621020588
"7740" 24 "SITTING" "tGravityAccstd()X" -0.989660149852941
"7741" 24 "SITTING" "tGravityAccstd()Y" -0.971692544705882
"7742" 24 "SITTING" "tGravityAccstd()Z" -0.963406795735294
"7743" 24 "STANDING" "fBodyAccJerkmean()X" -0.98116164057971
"7744" 24 "STANDING" "fBodyAccJerkmean()Y" -0.967720592463768
"7745" 24 "STANDING" "fBodyAccJerkmean()Z" -0.974170468405797
"7746" 24 "STANDING" "fBodyAccJerkmeanFreq()X" 0.207088443601449
"7747" 24 "STANDING" "fBodyAccJerkmeanFreq()Y" -0.131947804072174
"7748" 24 "STANDING" "fBodyAccJerkmeanFreq()Z" 0.081477374984058
"7749" 24 "STANDING" "fBodyAccJerkstd()X" -0.981721691014493
"7750" 24 "STANDING" "fBodyAccJerkstd()Y" -0.970228184202899
"7751" 24 "STANDING" "fBodyAccJerkstd()Z" -0.979936740869565
"7752" 24 "STANDING" "fBodyAccMagmean()" -0.960066088115942
"7753" 24 "STANDING" "fBodyAccMagmeanFreq()" -0.0499986378695652
"7754" 24 "STANDING" "fBodyAccMagstd()" -0.949522556376812
"7755" 24 "STANDING" "fBodyAccmean()X" -0.984183633623188
"7756" 24 "STANDING" "fBodyAccmean()Y" -0.948970158405797
"7757" 24 "STANDING" "fBodyAccmean()Z" -0.953817599275362
"7758" 24 "STANDING" "fBodyAccmeanFreq()X" 0.105320736681159
"7759" 24 "STANDING" "fBodyAccmeanFreq()Y" -0.0931357413927536
"7760" 24 "STANDING" "fBodyAccmeanFreq()Z" 0.00146072794202899
"7761" 24 "STANDING" "fBodyAccstd()X" -0.988851853478261
"7762" 24 "STANDING" "fBodyAccstd()Y" -0.934454791304348
"7763" 24 "STANDING" "fBodyAccstd()Z" -0.923802467681159
"7764" 24 "STANDING" "fBodyBodyAccJerkMagmean()" -0.972251355217391
"7765" 24 "STANDING" "fBodyBodyAccJerkMagmeanFreq()" 0.293291552663768
"7766" 24 "STANDING" "fBodyBodyAccJerkMagstd()" -0.973195509565217
"7767" 24 "STANDING" "fBodyBodyGyroJerkMagmean()" -0.981119237826087
"7768" 24 "STANDING" "fBodyBodyGyroJerkMagmeanFreq()" 0.144869050927536
"7769" 24 "STANDING" "fBodyBodyGyroJerkMagstd()" -0.9797551
"7770" 24 "STANDING" "fBodyBodyGyroMagmean()" -0.963922314202899
"7771" 24 "STANDING" "fBodyBodyGyroMagmeanFreq()" -0.221536877376812
"7772" 24 "STANDING" "fBodyBodyGyroMagstd()" -0.954407176956522
"7773" 24 "STANDING" "fBodyGyromean()X" -0.958540187246377
"7774" 24 "STANDING" "fBodyGyromean()Y" -0.970426493768116
"7775" 24 "STANDING" "fBodyGyromean()Z" -0.970133388405797
"7776" 24 "STANDING" "fBodyGyromeanFreq()X" -0.289553437595652
"7777" 24 "STANDING" "fBodyGyromeanFreq()Y" -0.12902696413913
"7778" 24 "STANDING" "fBodyGyromeanFreq()Z" -0.0650613444028986
"7779" 24 "STANDING" "fBodyGyrostd()X" -0.961885695217391
"7780" 24 "STANDING" "fBodyGyrostd()Y" -0.965798055507246
"7781" 24 "STANDING" "fBodyGyrostd()Z" -0.972688652173913
"7782" 24 "STANDING" "tBodyAccJerkMagmean()" -0.977620953913043
"7783" 24 "STANDING" "tBodyAccJerkMagstd()" -0.973108343043478
"7784" 24 "STANDING" "tBodyAccJerkmean()X" 0.0746177416521739
"7785" 24 "STANDING" "tBodyAccJerkmean()Y" 0.0109839689101449
"7786" 24 "STANDING" "tBodyAccJerkmean()Z" -0.00358774904913043
"7787" 24 "STANDING" "tBodyAccJerkstd()X" -0.980573836811594
"7788" 24 "STANDING" "tBodyAccJerkstd()Y" -0.967745638695652
"7789" 24 "STANDING" "tBodyAccJerkstd()Z" -0.977716354927536
"7790" 24 "STANDING" "tBodyAccMagmean()" -0.950061017681159
"7791" 24 "STANDING" "tBodyAccMagstd()" -0.94790101173913
"7792" 24 "STANDING" "tBodyAccmean()X" 0.280348883913043
"7793" 24 "STANDING" "tBodyAccmean()Y" -0.0144785340348986
"7794" 24 "STANDING" "tBodyAccmean()Z" -0.108222553855072
"7795" 24 "STANDING" "tBodyAccstd()X" -0.98725587115942
"7796" 24 "STANDING" "tBodyAccstd()Y" -0.936871974347826
"7797" 24 "STANDING" "tBodyAccstd()Z" -0.930283530144928
"7798" 24 "STANDING" "tBodyGyroJerkMagmean()" -0.982387268985507
"7799" 24 "STANDING" "tBodyGyroJerkMagstd()" -0.979995718695652
"7800" 24 "STANDING" "tBodyGyroJerkmean()X" -0.0991947719855072
"7801" 24 "STANDING" "tBodyGyroJerkmean()Y" -0.0431738608
"7802" 24 "STANDING" "tBodyGyroJerkmean()Z" -0.0517180379565217
"7803" 24 "STANDING" "tBodyGyroJerkstd()X" -0.975856809130435
"7804" 24 "STANDING" "tBodyGyroJerkstd()Y" -0.981983572028985
"7805" 24 "STANDING" "tBodyGyroJerkstd()Z" -0.983276883478261
"7806" 24 "STANDING" "tBodyGyroMagmean()" -0.954518594057971
"7807" 24 "STANDING" "tBodyGyroMagstd()" -0.95310477884058
"7808" 24 "STANDING" "tBodyGyromean()X" -0.0278611511434783
"7809" 24 "STANDING" "tBodyGyromean()Y" -0.0692546674492754
"7810" 24 "STANDING" "tBodyGyromean()Z" 0.077124614942029
"7811" 24 "STANDING" "tBodyGyrostd()X" -0.960738660289855
"7812" 24 "STANDING" "tBodyGyrostd()Y" -0.967298518695652
"7813" 24 "STANDING" "tBodyGyrostd()Z" -0.969958678115942
"7814" 24 "STANDING" "tGravityAccMagmean()" -0.950061017681159
"7815" 24 "STANDING" "tGravityAccMagstd()" -0.94790101173913
"7816" 24 "STANDING" "tGravityAccmean()X" 0.96644228
"7817" 24 "STANDING" "tGravityAccmean()Y" -0.145201300942029
"7818" 24 "STANDING" "tGravityAccmean()Z" -0.0530585403536232
"7819" 24 "STANDING" "tGravityAccstd()X" -0.992197591884058
"7820" 24 "STANDING" "tGravityAccstd()Y" -0.968155388695652
"7821" 24 "STANDING" "tGravityAccstd()Z" -0.94618494942029
"7822" 24 "WALKING" "fBodyAccJerkmean()X" -0.509628168793103
"7823" 24 "WALKING" "fBodyAccJerkmean()Y" -0.352829307068966
"7824" 24 "WALKING" "fBodyAccJerkmean()Z" -0.469920224310345
"7825" 24 "WALKING" "fBodyAccJerkmeanFreq()X" -0.253177488803448
"7826" 24 "WALKING" "fBodyAccJerkmeanFreq()Y" -0.439634005689655
"7827" 24 "WALKING" "fBodyAccJerkmeanFreq()Z" -0.400928133965517
"7828" 24 "WALKING" "fBodyAccJerkstd()X" -0.507640734482759
"7829" 24 "WALKING" "fBodyAccJerkstd()Y" -0.294353545672414
"7830" 24 "WALKING" "fBodyAccJerkstd()Z" -0.511115619482759
"7831" 24 "WALKING" "fBodyAccMagmean()" -0.434618912068966
"7832" 24 "WALKING" "fBodyAccMagmeanFreq()" 0.153588267505862
"7833" 24 "WALKING" "fBodyAccMagstd()" -0.590265845517241
"7834" 24 "WALKING" "fBodyAccmean()X" -0.492419802586207
"7835" 24 "WALKING" "fBodyAccmean()Y" -0.203193741396552
"7836" 24 "WALKING" "fBodyAccmean()Z" -0.344493013448276
"7837" 24 "WALKING" "fBodyAccmeanFreq()X" -0.312046342362069
"7838" 24 "WALKING" "fBodyAccmeanFreq()Y" -0.067892712362069
"7839" 24 "WALKING" "fBodyAccmeanFreq()Z" 0.0275268023637931
"7840" 24 "WALKING" "fBodyAccstd()X" -0.462733639137931
"7841" 24 "WALKING" "fBodyAccstd()Y" -0.182766476862069
"7842" 24 "WALKING" "fBodyAccstd()Z" -0.314646918448276
"7843" 24 "WALKING" "fBodyBodyAccJerkMagmean()" -0.418641046896552
"7844" 24 "WALKING" "fBodyBodyAccJerkMagmeanFreq()" 0.102850167901724
"7845" 24 "WALKING" "fBodyBodyAccJerkMagstd()" -0.40297998362069
"7846" 24 "WALKING" "fBodyBodyGyroJerkMagmean()" -0.571594392068966
"7847" 24 "WALKING" "fBodyBodyGyroJerkMagmeanFreq()" 0.209200417647241
"7848" 24 "WALKING" "fBodyBodyGyroJerkMagstd()" -0.567447731896552
"7849" 24 "WALKING" "fBodyBodyGyroMagmean()" -0.534509163793103
"7850" 24 "WALKING" "fBodyBodyGyroMagmeanFreq()" 0.351492001672414
"7851" 24 "WALKING" "fBodyBodyGyroMagstd()" -0.668032801896552
"7852" 24 "WALKING" "fBodyGyromean()X" -0.468295081206897
"7853" 24 "WALKING" "fBodyGyromean()Y" -0.479841432931034
"7854" 24 "WALKING" "fBodyGyromean()Z" -0.39144792137931
"7855" 24 "WALKING" "fBodyGyromeanFreq()X" -0.0550991955691379
"7856" 24 "WALKING" "fBodyGyromeanFreq()Y" 0.0479956663948276
"7857" 24 "WALKING" "fBodyGyromeanFreq()Z" -0.224671550446552
"7858" 24 "WALKING" "fBodyGyrostd()X" -0.616915839310345
"7859" 24 "WALKING" "fBodyGyrostd()Y" -0.495896271896552
"7860" 24 "WALKING" "fBodyGyrostd()Z" -0.453337858448276
"7861" 24 "WALKING" "tBodyAccJerkMagmean()" -0.399722201034483
"7862" 24 "WALKING" "tBodyAccJerkMagstd()" -0.409824562586207
"7863" 24 "WALKING" "tBodyAccJerkmean()X" 0.0731938975362069
"7864" 24 "WALKING" "tBodyAccJerkmean()Y" 0.0121254591034483
"7865" 24 "WALKING" "tBodyAccJerkmean()Z" -0.0116401387758621
"7866" 24 "WALKING" "tBodyAccJerkstd()X" -0.485863255344828
"7867" 24 "WALKING" "tBodyAccJerkstd()Y" -0.302220161206897
"7868" 24 "WALKING" "tBodyAccJerkstd()Z" -0.491189466034483
"7869" 24 "WALKING" "tBodyAccMagmean()" -0.299983613965517
"7870" 24 "WALKING" "tBodyAccMagstd()" -0.48106401862069
"7871" 24 "WALKING" "tBodyAccmean()X" 0.276980816034483
"7872" 24 "WALKING" "tBodyAccmean()Y" -0.0225446400534483
"7873" 24 "WALKING" "tBodyAccmean()Z" -0.110595952913793
"7874" 24 "WALKING" "tBodyAccstd()X" -0.47076236637931
"7875" 24 "WALKING" "tBodyAccstd()Y" -0.154127498163793
"7876" 24 "WALKING" "tBodyAccstd()Z" -0.288840016206897
"7877" 24 "WALKING" "tBodyGyroJerkMagmean()" -0.507824745862069
"7878" 24 "WALKING" "tBodyGyroJerkMagstd()" -0.556022765862069
"7879" 24 "WALKING" "tBodyGyroJerkmean()X" -0.0625311679982759
"7880" 24 "WALKING" "tBodyGyroJerkmean()Y" -0.0502895008551724
"7881" 24 "WALKING" "tBodyGyroJerkmean()Z" -0.0739835516362069
"7882" 24 "WALKING" "tBodyGyroJerkstd()X" -0.490773455517241
"7883" 24 "WALKING" "tBodyGyroJerkstd()Y" -0.514246569655172
"7884" 24 "WALKING" "tBodyGyroJerkstd()Z" -0.557968202931034
"7885" 24 "WALKING" "tBodyGyroMagmean()" -0.403064156896552
"7886" 24 "WALKING" "tBodyGyroMagstd()" -0.563863212586207
"7887" 24 "WALKING" "tBodyGyromean()X" -0.0545126870724138
"7888" 24 "WALKING" "tBodyGyromean()Y" -0.0658435879913793
"7889" 24 "WALKING" "tBodyGyromean()Z" 0.0972006320344828
"7890" 24 "WALKING" "tBodyGyrostd()X" -0.580597373275862
"7891" 24 "WALKING" "tBodyGyrostd()Y" -0.487166280172414
"7892" 24 "WALKING" "tBodyGyrostd()Z" -0.396154003275862
"7893" 24 "WALKING" "tGravityAccMagmean()" -0.299983613965517
"7894" 24 "WALKING" "tGravityAccMagstd()" -0.48106401862069
"7895" 24 "WALKING" "tGravityAccmean()X" 0.95970108137931
"7896" 24 "WALKING" "tGravityAccmean()Y" -0.115116241810345
"7897" 24 "WALKING" "tGravityAccmean()Z" -0.140910029827586
"7898" 24 "WALKING" "tGravityAccstd()X" -0.983132400344828
"7899" 24 "WALKING" "tGravityAccstd()Y" -0.962578844310345
"7900" 24 "WALKING" "tGravityAccstd()Z" -0.962822966551724
"7901" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmean()X" -0.376175794909091
"7902" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmean()Y" -0.2258243574
"7903" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmean()Z" -0.250000183381818
"7904" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreq()X" -0.398144618
"7905" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreq()Y" -0.415305377727273
"7906" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreq()Z" -0.297520697545455
"7907" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkstd()X" -0.355930598
"7908" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkstd()Y" -0.163626807636364
"7909" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkstd()Z" -0.328569968545455
"7910" 24 "WALKING_DOWNSTAIRS" "fBodyAccMagmean()" -0.0231701626603636
"7911" 24 "WALKING_DOWNSTAIRS" "fBodyAccMagmeanFreq()" -0.0364416083527273
"7912" 24 "WALKING_DOWNSTAIRS" "fBodyAccMagstd()" -0.175291708678182
"7913" 24 "WALKING_DOWNSTAIRS" "fBodyAccmean()X" -0.222324293454545
"7914" 24 "WALKING_DOWNSTAIRS" "fBodyAccmean()Y" -0.0861829752472727
"7915" 24 "WALKING_DOWNSTAIRS" "fBodyAccmean()Z" -0.173825083587273
"7916" 24 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreq()X" -0.541663870181818
"7917" 24 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreq()Y" -0.0116848720163636
"7918" 24 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreq()Z" 0.201299074453455
"7919" 24 "WALKING_DOWNSTAIRS" "fBodyAccstd()X" -0.0349085946785455
"7920" 24 "WALKING_DOWNSTAIRS" "fBodyAccstd()Y" -0.169191147529091
"7921" 24 "WALKING_DOWNSTAIRS" "fBodyAccstd()Z" -0.291553822381818
"7922" 24 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmean()" -0.200830137109091
"7923" 24 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq()" -0.00198537142181818
"7924" 24 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagstd()" -0.0827554911536364
"7925" 24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean()" -0.474449925818182
"7926" 24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq()" 0.0997292208543636
"7927" 24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd()" -0.478030486181818
"7928" 24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean()" -0.374298686727273
"7929" 24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq()" 0.164772642932727
"7930" 24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd()" -0.470147270181818
"7931" 24 "WALKING_DOWNSTAIRS" "fBodyGyromean()X" -0.272469211854545
"7932" 24 "WALKING_DOWNSTAIRS" "fBodyGyromean()Y" -0.433475431818182
"7933" 24 "WALKING_DOWNSTAIRS" "fBodyGyromean()Z" -0.396286646363636
"7934" 24 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()X" -0.0545287366636364
"7935" 24 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()Y" 0.0935884644618182
"7936" 24 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreq()Z" 0.0208409579327273
"7937" 24 "WALKING_DOWNSTAIRS" "fBodyGyrostd()X" -0.484894683818182
"7938" 24 "WALKING_DOWNSTAIRS" "fBodyGyrostd()Y" -0.523412701636364
"7939" 24 "WALKING_DOWNSTAIRS" "fBodyGyrostd()Z" -0.573281905454545
"7940" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagmean()" -0.263106944836364
"7941" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd()" -0.143501970018182
"7942" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()X" 0.0802619828545455
"7943" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()Y" -0.00447316273690909
"7944" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkmean()Z" -0.00846915857363636
"7945" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()X" -0.337218894
"7946" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()Y" -0.169291887741818
"7947" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkstd()Z" -0.290239376563636
"7948" 24 "WALKING_DOWNSTAIRS" "tBodyAccMagmean()" -0.0737699163072727
"7949" 24 "WALKING_DOWNSTAIRS" "tBodyAccMagstd()" -0.0224839122854545
"7950" 24 "WALKING_DOWNSTAIRS" "tBodyAccmean()X" 0.288631208909091
"7951" 24 "WALKING_DOWNSTAIRS" "tBodyAccmean()Y" -0.0145730348310909
"7952" 24 "WALKING_DOWNSTAIRS" "tBodyAccmean()Z" -0.104818820272727
"7953" 24 "WALKING_DOWNSTAIRS" "tBodyAccstd()X" -0.08273248054
"7954" 24 "WALKING_DOWNSTAIRS" "tBodyAccstd()Y" -0.102607326783636
"7955" 24 "WALKING_DOWNSTAIRS" "tBodyAccstd()Z" -0.205566380745455
"7956" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean()" -0.497152238363636
"7957" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd()" -0.459159852363636
"7958" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()X" -0.0914145014654545
"7959" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Y" -0.0291766311418182
"7960" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmean()Z" -0.0412055411490909
"7961" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()X" -0.358444550225455
"7962" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Y" -0.519326735090909
"7963" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstd()Z" -0.478690941272727
"7964" 24 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean()" -0.304965806363636
"7965" 24 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd()" -0.3636948774
"7966" 24 "WALKING_DOWNSTAIRS" "tBodyGyromean()X" -0.0867069010690909
"7967" 24 "WALKING_DOWNSTAIRS" "tBodyGyromean()Y" -0.0542300245127273
"7968" 24 "WALKING_DOWNSTAIRS" "tBodyGyromean()Z" 0.111973650603636
"7969" 24 "WALKING_DOWNSTAIRS" "tBodyGyrostd()X" -0.431919067945455
"7970" 24 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Y" -0.484673524
"7971" 24 "WALKING_DOWNSTAIRS" "tBodyGyrostd()Z" -0.491077244909091
"7972" 24 "WALKING_DOWNSTAIRS" "tGravityAccMagmean()" -0.0737699163072727
"7973" 24 "WALKING_DOWNSTAIRS" "tGravityAccMagstd()" -0.0224839122854545
"7974" 24 "WALKING_DOWNSTAIRS" "tGravityAccmean()X" 0.950883416727273
"7975" 24 "WALKING_DOWNSTAIRS" "tGravityAccmean()Y" -0.128326710927273
"7976" 24 "WALKING_DOWNSTAIRS" "tGravityAccmean()Z" -0.140123155018182
"7977" 24 "WALKING_DOWNSTAIRS" "tGravityAccstd()X" -0.961845327454545
"7978" 24 "WALKING_DOWNSTAIRS" "tGravityAccstd()Y" -0.941478979454546
"7979" 24 "WALKING_DOWNSTAIRS" "tGravityAccstd()Z" -0.942207718727273
"7980" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmean()X" -0.515644617288136
"7981" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Y" -0.527604243559322
"7982" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmean()Z" -0.48339098779661
"7983" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()X" -0.392831269898305
"7984" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Y" -0.508876718135593
"7985" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreq()Z" -0.426530074576271
"7986" 24 "WALKING_UPSTAIRS" "fBodyAccJerkstd()X" -0.527104719152542
"7987" 24 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Y" -0.535843319152542
"7988" 24 "WALKING_UPSTAIRS" "fBodyAccJerkstd()Z" -0.562727123050847
"7989" 24 "WALKING_UPSTAIRS" "fBodyAccMagmean()" -0.322300989322034
"7990" 24 "WALKING_UPSTAIRS" "fBodyAccMagmeanFreq()" -0.113727064838983
"7991" 24 "WALKING_UPSTAIRS" "fBodyAccMagstd()" -0.406283377627119
"7992" 24 "WALKING_UPSTAIRS" "fBodyAccmean()X" -0.395790553898305
"7993" 24 "WALKING_UPSTAIRS" "fBodyAccmean()Y" -0.252412541966102
"7994" 24 "WALKING_UPSTAIRS" "fBodyAccmean()Z" -0.312792211016949
"7995" 24 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()X" -0.502463282542373
"7996" 24 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Y" -0.271713646627119
"7997" 24 "WALKING_UPSTAIRS" "fBodyAccmeanFreq()Z" -0.0999242115191525
"7998" 24 "WALKING_UPSTAIRS" "fBodyAccstd()X" -0.326165553050847
"7999" 24 "WALKING_UPSTAIRS" "fBodyAccstd()Y" -0.107787679328814
